mnis_id,employer,role,nature_of_business,address,row_type,date_display,earnings,hours,rate_display,sort_date
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,16 Sep 2025,4800.0,1.1,,2025-09-16
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,12 Sep 2025,4800.0,1.0,,2025-09-12
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,8 Sep 2025,30000.0,3.5,,2025-09-08
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,24 Jul 2025,14500.0,1.5,,2025-07-24
1572,Buxton Arts Festival Ltd,Speaking engagement,Reg. charity who promote the arts via an annual summer festival,"3 The Square, Buxton, Derbyshire, SK17 6AZ",adhoc,21 Jul 2025,300.0,3.0,,2025-07-21
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,26 Jun 2025,20000.0,8.0,,2025-06-26
1572,A Bit of TLC Ltd,Speaking engagement,Curating & hosting events and activities,,adhoc,26 Jun 2025,250.0,2.0,,2025-06-26
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,20 Jun 2025,16000.0,3.5,,2025-06-20
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,12 Jun 2025,2400.0,1.0,,2025-06-12
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,12 Jun 2025,16000.0,2.0,,2025-06-12
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,15 May 2025,8000.0,1.0,,2025-05-15
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,12 May 2025,5920.0,1.0,,2025-05-12
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,24 Apr 2025,13200.0,4.0,,2025-04-24
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,29 Jan 2025,12000.0,2.1,,2025-01-29
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,21 Jan 2025,10800.0,1.0,,2025-01-21
1572,Global Media and Entertainment Ltd,Guest presenting LBC Radio programme,Media and entertainment company,"30 Leicester Square, London WC2H 7LA",adhoc,6 Jan 2025,1000.0,3.0,,2025-01-06
1572,Chartwell Partners Ltd,speaking engagement,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",adhoc,14 Oct 2024,4000.0,2.0,,2024-10-14
1576,ATS Group,Marketing advisory services,an industrial manufacturing and technology business,"1550, No. 17 Industrial Zone Vizbegovo, Skopje, North Macedonia",ongoing,24 Oct 2024 – ongoing,152279.26,169.2,"£9,000/monthly · 10h/monthly (First payment received on 6 December 2023)",2024-10-24
3912,Bloomsbury Home Care Limited,Adviser,Home Care,"5 Station Road, Thorpe-Le-Soken, Clacton on Sea CO16 0HY",ongoing,1 May 2025 – ongoing,13388.09,85.7,"£15,000/yearly · 8h/monthly",2025-05-01
3912,Investcorp Securities Ltd,Advisory Director,a venture capital company,"48 Grosvenor St, London W1K 3HW",ongoing,1 Apr 2023 – ongoing,42026.01,201.7,"£25,000/yearly · 10h/monthly (paid quarterly)",2023-04-01
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,16 Oct 2025,98.4,0.0,,2025-10-16
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,9 Oct 2025,66.55,0.0,,2025-10-09
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,3 Oct 2025,253.31,0.0,,2025-10-03
3991,Liberty Fund Inc,Academic Work,private educational foundation,"11301 N. Meridian Street, Carmel, IN 46032-4564, USA",adhoc,30 Sep 2025,675.49,10.0,,2025-09-30
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,18 Sep 2025,1667.0,0.0,,2025-09-18
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,3 Jul 2025,84.48,0.0,,2025-07-03
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,13 Jun 2025,4387.27,0.0,,2025-06-13
3991,Liberty Fund Inc,Academic Work,private educational foundation,"11301 N. Meridian Street, Carmel, IN 46032-4564, USA",adhoc,30 Apr 2025,673.0,10.0,,2025-04-30
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,24 Apr 2025,89.34,0.0,,2025-04-24
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,24 Apr 2025,137.81,0.0,,2025-04-24
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,14 Apr 2025,172.3,0.0,,2025-04-14
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,14 Apr 2025,141.28,0.0,,2025-04-14
3991,Liberty Fund Inc,Academic Work,private educational foundation,"11301 N. Meridian Street, Carmel, IN 46032-4564, USA",adhoc,27 Feb 2025,3093.72,30.0,,2025-02-27
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,17 Oct 2024,402.79,0.0,,2024-10-17
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,10 Oct 2024,78.28,0.0,,2024-10-10
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,3 Oct 2024,186.22,0.0,,2024-10-03
3991,Liberty Fund Inc,Academic Work,private educational foundation,"11301 N. Meridian Street, Carmel, IN 46032-4564, USA",adhoc,20 Sep 2024,673.0,10.0,,2024-09-20
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,14 Aug 2024,75.34,0.0,,2024-08-14
3991,Peters Fraser & Dunlop Ltd,Writing Books,Book Publisher,"55 New Oxford Street, London WC1A 1BS",adhoc,24 Jul 2024,875.0,0.0,,2024-07-24
4008,LNT Care Developments Group,Independent Non-Executive Director,Residential care home developer and constructor,"Helios 47, Isabella Road, Garforth LS25 2DY",ongoing,4 Apr 2023 – ongoing,84052.02,504.3,"£50,000/yearly · 25h/monthly (paid monthly, plus reimbursed expenses)",2023-04-04
4020,Oxford Institute of Digital Health,Speaker at the Oxford Global CEO Programme 2025 (in Hong Kong and Singapore),,"Radcliffe Primary Care Building, Radcliffe Observatory Quarter, Woodstock Road, Oxford, OX2 6GG",adhoc,12 Dec 2025,5000.0,2.0,,2025-12-12
4020,The Guy Foundation Family Trust,Advisor to the Board of Trustees,"A UK-based charitable foundation established in 2018 to facilitate thinking and research on the role of quantum mechanics and thermodynamics in living systems, with the ultimate goal of using this understanding to advance healthcare. The Foundation has not previously received government funding.","The Estate Office, Chedington Court, Chedington, Beaminster DT8 3HY",adhoc,29 Jun 2025,3000.0,2.0,,2025-06-29
4020,Nighthawk Partners Limited,Advisor,"Nighthawk Partners Limited gives eligible, UK SME’s instant access to working capital that is being used for Innovation, UK and International Commercialisation. The company’s mission is to incentivise UK SMEs to succeed even when their working capital has been adversely impacted by tough economic times.","2 Catherine Place London, SW1E 6HF  United Kingdom",adhoc,11 Jun 2025,2000.0,2.0,,2025-06-11
4020,The Guy Foundation Family Trust,Advisor to the Board of Trustees,"A UK-based charitable foundation established in 2018 to facilitate thinking and research on the role of quantum mechanics and thermodynamics in living systems, with the ultimate goal of using this understanding to advance healthcare. The Foundation has not previously received government funding.","The Estate Office, Chedington Court, Chedington, Beaminster DT8 3HY",adhoc,29 May 2025,2000.0,2.0,,2025-05-29
4020,The Guy Foundation Family Trust,Advisor to the Board of Trustees,"A UK-based charitable foundation established in 2018 to facilitate thinking and research on the role of quantum mechanics and thermodynamics in living systems, with the ultimate goal of using this understanding to advance healthcare. The Foundation has not previously received government funding.","The Estate Office, Chedington Court, Chedington, Beaminster DT8 3HY",ongoing,14 Feb 2025 – ongoing,39622.18,396.2,"£3,000/monthly · 30h/monthly",2025-02-14
4020,Space 4 Earth VC Fund,"Advisory Board, Science, Innovation and Technology","S4E VC Fund is being set up as a new Fund focused on investing in space related technologies which promote: efficient and sustainable production of food, clean water for everyone, decarbonisation, and the end to deforestation. The Fund does not have a relationship with the government. The fund will be a standard GP/LP fund structure, with the investment advisor and the advisory board based in the UK. The General Partner could be located in the Channel Islands depending on requirements by investors, however the core of the Fund and its Fund Manager and advisory board will be in the UK.","4 Cavendish Square, London, W1G 0PG",ongoing,1 Dec 2024 – ongoing,15671.46,188.1,"£1,000/monthly · 12h/monthly (Payments have yet to start.)",2024-12-01
4020,Nighthawk Partners Limited,Advisor,"Nighthawk Partners Limited gives eligible, UK SME’s instant access to working capital that is being used for Innovation, UK and International Commercialisation. The company’s mission is to incentivise UK SMEs to succeed even when their working capital has been adversely impacted by tough economic times.","2 Catherine Place London, SW1E 6HF  United Kingdom",ongoing,16 Oct 2024 – ongoing,51548.25,373.3,"£3,000/monthly · 5h/weekly",2024-10-16
4020,Eastern Powerhouse,Chair of Science and Technology Advisory Board,,"42 Tavistock Street, London WC2E 7PB",ongoing_parent,,2234.09,9.5,,2024-09-02
4020,Eastern Powerhouse,Chair of Science and Technology Advisory Board,,"42 Tavistock Street, London WC2E 7PB",ongoing_child,25 Mar 2024 – 25 Jul 2024,394.25,2.1,"£1,500/monthly · 8h/monthly ((last received in July))",2024-09-02
4020,Eastern Powerhouse,Chair of Science and Technology Advisory Board,,"42 Tavistock Street, London WC2E 7PB",ongoing_child,2 Sep 2024 – 30 Sep 2024,1839.84,7.4,"£2,000/monthly · 8h/monthly (Payment was not received, as the contract was terminated ...)",2024-09-02
4020,GHGSat Limited,Adviser (Science & Technology) at GHGSat Limited,"A private sector company that uses its own satellites and aircraft sensors to measure greenhouse gas emissions directly from industrial sites, providing actionable insights to help businesses monitor, manage, and reduce their emissions.","Albert House, 256-260 Old Street, London EC1V 9DD UK.",ongoing,1 Sep 2024 – 31 Mar 2025,34661.19,55.5,"£5,000/monthly · 8h/monthly",2024-09-01
4020,Nodenza Venture Partners,"Chairman of Advisory Board, Nodenza Venture Partners",Nodenza Venture Partners is a venture capital firm specialising in biotechnology and medical device investments.,"228 Park Avenue South, PMB 67135, New York, NY, 10003-1502, United States",ongoing,1 Aug 2024 – ongoing,29519.51,157.4,"£1,500/monthly · 8h/monthly (Nodenza Venture Partners will meet the cost of any travel...)",2024-08-01
4020,Pioneer Group Limited,"Science and Technology Advisor, The Pioneer Group","Pioneer is a private property management company that provides venture building, incubation, and venture investment support to early stage companies, as well as the development and operation of life science incubator facilities.","New Derwent House, 69-73 Theobalds Road, London WC1X 8TA",ongoing,1 Aug 2024 – ongoing,98398.36,78.7,"£5,000/monthly · 4h/monthly",2024-08-01
4020,Henham Strategy LTD,Adviser to Henham Strategy on UK Science & Technology Investment,"Henham Strategy is a specialist private sector consultancy with a growing client base in UK science and technology investment, in particular helping UK sectors, clusters and companies looking to attract inward investment","35-37 Ludgate Hill, London, England EC4M 7JN",ongoing,24 Jul 2024 – 30 Sep 2024,8936.34,33.5,"£4,000/monthly · 15h/monthly",2024-07-24
4020,The Centre for Medicinal Cannabis (CMC).,Strategic Advisor to the Cannabinoid Research and Development Group (CRDG) at the Centre for Medicinal Cannabis (CMC).,"CMC is a not for profit industry membership organisation focused on clinical research and development of cannabinoid medicines. The Centre has three platforms with the following trading names: The Association for the Cannabinoid Industry (ACI), which relates to cannabinoids as a food ingredient; The Medical Cannabis Alliance (MCA), which is for Cannabis Based Medical Products; and Cannabinoid Research and Development Group (CRDG)","10 Queen Street Place, London, England EC4R 1BE.",ongoing,8 Jul 2024 – 30 Nov 2024,8936.34,8.9,"£2,000/monthly · 2h/monthly",2024-07-08
4040,David Luxton Associates Ltd,Writing a book,,"23 Hillcourt Avenue, London N12 8EY",adhoc,17 Oct 2025,2000.0,0.0,,2025-10-17
4040,David Luxton Associates Ltd,Writing a book,,"23 Hillcourt Avenue, London N12 8EY",adhoc,17 Jul 2025,4100.0,100.0,,2025-07-17
4040,David Luxton,Royalties for a book,Literary Agent,"First Floor, Jebsen House, 53-61 High Street, Ruislip, Middlesex, England, HA4 7BD",adhoc,3 Oct 2024,634.0,0.0,,2024-10-03
4051,Open Banking Limited,"Non Executive Director, Open Banking Limited","Open Banking Limited (OBL) – the Implementation Entity described in the CMA Order – built the UK’s world-leading Open Banking Standard and industry guidelines to drive competition, innovation and transparency in UK retail banking.","8th Floor, 100 Bishopsgate, London EC2N 4AG United Kingdom",ongoing,9 Feb 2026 – 8 Feb 2027,82792.61,41.4,"£60,000/monthly · 30h/monthly",2026-02-09
4074,Super Sharp Space Systems,Independent Non-executive Director,Low orbit Earth observation telescopes,"G0 Stirling House, Cambridge Innovation Park, Denney End Road, Waterbeach CB25 9PB",adhoc,3 Feb 2026,2000.0,8.0,,2026-02-03
4074,Space Solar Group Holdings,Non executive director,Space Based Solar Power,"Electron Building, Fermi Avenue, Harwell Campus, OX11 0QR",ongoing,18 Nov 2025 – ongoing,0.0,32.9,"£0/yearly · 8h/monthly (Growth shares relating to the business, number still to b...)",2025-11-18
4074,GBMW Ltd,Business referral,Service company,"39 Grange Road, Darlington DL1 5NB",adhoc,23 Oct 2025,10620.0,1.0,,2025-10-23
4074,Super Sharp Space Systems,Independent Non-executive Director,Low orbit Earth observation telescopes,"G0 Stirling House, Cambridge Innovation Park, Denney End Road, Waterbeach CB25 9PB",adhoc,2 Jun 2025,2000.0,10.0,,2025-06-02
4074,Super Sharp Space Systems,Independent Non-executive Director,Low orbit Earth observation telescopes,"G0 Stirling House, Cambridge Innovation Park, Denney End Road, Waterbeach CB25 9PB",ongoing_parent,,16804.93,151.2,,2024-07-18
4074,Super Sharp Space Systems,Independent Non-executive Director,Low orbit Earth observation telescopes,"G0 Stirling House, Cambridge Innovation Park, Denney End Road, Waterbeach CB25 9PB",ongoing_child,1 Sep 2023 – ongoing,13448.32,84.1,"£8,000/yearly · 50h/yearly",2024-07-18
4074,Super Sharp Space Systems,Independent Non-executive Director,Low orbit Earth observation telescopes,"G0 Stirling House, Cambridge Innovation Park, Denney End Road, Waterbeach CB25 9PB",ongoing_child,18 Jul 2024 – ongoing,3356.61,67.1,£500/quarterly · 10h/quarterly (Payment for extra work as independent NED at Super Sharp ...),2024-07-18
4084,GB News,Panelist on TV programme,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",adhoc,13 Mar 2026,600.0,6.0,,2026-03-13
4084,Reach Group Limited,Writing articles,,"21st Floor, One Canada Square, Canary Wharf, London E14 5AP",adhoc,3 Mar 2026,2166.66,12.0,,2026-03-03
4084,News UK,Guest on TV show,,"1 London Bridge Street, London, SE1 9GF",adhoc,19 Feb 2026,560.0,2.2,,2026-02-19
4084,GB News,Panelist on TV programme,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",adhoc,13 Feb 2026,200.0,2.0,,2026-02-13
4084,Reach Group Limited,Writing articles,,"21st Floor, One Canada Square, Canary Wharf, London E14 5AP",adhoc,3 Feb 2026,2166.66,12.0,,2026-02-03
4084,Reach Group Limited,Writing articles,,"21st Floor, One Canada Square, Canary Wharf, London E14 5AP",adhoc,6 Jan 2026,2166.66,12.0,,2026-01-06
4084,GB News,Panelist on TV programme,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",adhoc,12 Dec 2025,850.0,8.0,,2025-12-12
4084,Reach Group Limited,Writing articles,,"21st Floor, One Canada Square, Canary Wharf, London E14 5AP",adhoc,1 Dec 2025,2166.66,12.0,,2025-12-01
4084,Reach Group Limited,Writing articles,,"21st Floor, One Canada Square, Canary Wharf, London E14 5AP",adhoc,4 Nov 2025,2166.66,12.0,,2025-11-04
4084,News UK,Guest on TV show,,"1 London Bridge Street, London, SE1 9GF",adhoc,4 Nov 2025,240.0,1.1,,2025-11-04
4084,GB News,Panelist on TV programme,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",adhoc,15 Oct 2025,400.0,4.0,,2025-10-15
4084,Reach Group Limited,Writing articles,,"21st Floor, One Canada Square, Canary Wharf, London E14 5AP",adhoc,2 Oct 2025,2166.66,12.0,,2025-10-02
4084,News UK,Guest on TV show,,"1 London Bridge Street, London, SE1 9GF",adhoc,3 Sep 2025,280.0,1.1,,2025-09-03
4084,Reach Group Limited,Writing articles,,"21st Floor, One Canada Square, Canary Wharf, London E14 5AP",adhoc,2 Sep 2025,2166.66,12.0,,2025-09-02
4084,GB News,Panelist on TV programme,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",adhoc,14 Aug 2025,550.0,5.0,,2025-08-14
4084,Reach Group Limited,Writing articles,,"21st Floor, One Canada Square, Canary Wharf, London E14 5AP",adhoc,5 Aug 2025,2450.66,12.0,,2025-08-05
4084,GB News,Panelist on TV programme,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",adhoc,16 Jul 2025,550.0,5.0,,2025-07-16
4084,Reach Group Limited,Writing articles,,"21st Floor, One Canada Square, Canary Wharf, London E14 5AP",adhoc,13 Jul 2025,2250.15,12.0,,2025-07-13
4084,News UK,Guest on TV show,,"1 London Bridge Street, London, SE1 9GF",adhoc,2 Jul 2025,280.0,1.1,,2025-07-02
4084,GB News,Panelist on TV programme,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",adhoc,13 Jun 2025,250.0,2.0,,2025-06-13
4084,Reach Group Limited,Writing articles,,"21st Floor, One Canada Square, Canary Wharf, London E14 5AP",adhoc,3 Jun 2025,1333.33,8.0,,2025-06-03
4084,News UK,Guest on TV show,,"1 London Bridge Street, London, SE1 9GF",adhoc,29 May 2025,320.0,1.5,,2025-05-29
4084,GB News,Panelist on TV programme,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",adhoc,15 May 2025,150.0,1.0,,2025-05-15
